,locality,type of property,subtype of property,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
1555,Uccle,APARTMENT,PENTHOUSE,1990000.0,3.0,241.0,HYPER_EQUIPPED,False,,True,169.0,,,,3,False,AS_NEW
1556,Asse Mollem,HOUSE,HOUSE,339000.0,2.0,243.0,SEMI_EQUIPPED,False,,True,,True,560.0,683,3,False,GOOD
1557,Knokke-Heist,APARTMENT,DUPLEX,795000.0,3.0,90.0,0,,,True,6.0,,,UNKNOWN,2,,AS_NEW
1558,Knokke-Heist,APARTMENT,GROUND_FLOOR,575000.0,1.0,61.0,0,True,,True,15.0,,,UNKNOWN,2,,AS_NEW
1559,Zellik,APARTMENT,FLAT_STUDIO,124999.0,0.0,44.0,SEMI_EQUIPPED,False,,,,,,UNKNOWN,,,GOOD
1560,Saint-Gilles,HOUSE,APARTMENT_BLOCK,745000.0,4.0,280.0,INSTALLED,,,,,,,76,2,False,GOOD
1561,Schaerbeek,HOUSE,APARTMENT_BLOCK,750000.0,6.0,513.0,NOT_INSTALLED,False,,True,85.0,True,40.0,415,3,False,TO_RENOVATE
1562,Schaerbeek,HOUSE,APARTMENT_BLOCK,750000.0,7.0,285.0,INSTALLED,False,,True,15.0,True,250.0,280,2,False,GOOD
1563,Auderghem,HOUSE,HOUSE,750000.0,4.0,150.0,INSTALLED,False,,True,15.0,True,150.0,222,2,False,JUST_RENOVATED
1564,Auderghem,HOUSE,HOUSE,750000.0,3.0,150.0,USA_HYPER_EQUIPPED,False,,True,,True,100.0,195,2,False,AS_NEW
1565,Braine-l'Alleud,HOUSE,HOUSE,750000.0,6.0,300.0,INSTALLED,,-1.0,,,True,900.0,1100,4,,AS_NEW
1566,Ixelles,HOUSE,APARTMENT_BLOCK,760000.0,7.0,400.0,USA_HYPER_EQUIPPED,False,,True,15.0,True,45.0,146,2,False,AS_NEW
1567,Ixelles,HOUSE,HOUSE,760000.0,7.0,400.0,USA_HYPER_EQUIPPED,False,,True,15.0,True,45.0,146,2,False,AS_NEW
1568,Kampenhout,HOUSE,VILLA,769000.0,6.0,314.0,INSTALLED,False,,True,50.0,True,2879.0,3657,4,True,TO_BE_DONE_UP
1569,Waterloo,HOUSE,VILLA,770000.0,3.0,274.0,HYPER_EQUIPPED,,1.0,True,62.0,True,1428.0,1567,4,False,AS_NEW
1570,,,,,,,,,,,,,,,,,
1571,,,,,,,,,,,,,,,,,
1572,,,,,,,,,,,,,,,,,
1573,,,,,,,,,,,,,,,,,
1574,Saint-Gilles,HOUSE,APARTMENT_BLOCK,795000.0,6.0,450.0,NOT_INSTALLED,,,,,True,12.0,190,2,False,TO_RENOVATE
1575,Woluwe-Saint-Pierre,HOUSE,HOUSE,795000.0,3.0,190.0,HYPER_EQUIPPED,False,,True,20.0,True,145.0,311,3,False,GOOD
1576,,,,,,,,,,,,,,,,,
1577,Zulte,HOUSE,VILLA,795000.0,4.0,250.0,INSTALLED,,1.0,,,,,1275,4,True,GOOD
1578,Woluwe-Saint-Pierre,HOUSE,HOUSE,820000.0,4.0,202.0,USA_HYPER_EQUIPPED,False,,True,,,,141,2,False,AS_NEW
1579,Woluwe-Saint-Pierre,HOUSE,HOUSE,825000.0,4.0,200.0,SEMI_EQUIPPED,False,,True,20.0,True,210.0,605,4,False,TO_RENOVATE
1580,Woluwe-Saint-Lambert,HOUSE,TOWN_HOUSE,825000.0,4.0,253.0,INSTALLED,False,,True,17.0,True,70.0,225,2,False,GOOD
1581,Oudenburg,HOUSE,VILLA,825000.0,4.0,445.0,HYPER_EQUIPPED,False,1.0,,,True,2202.0,2442,4,False,AS_NEW
1582,Schaerbeek,HOUSE,MANSION,845000.0,6.0,310.0,USA_HYPER_EQUIPPED,False,,True,60.0,,,132,2,False,AS_NEW
1583,Etterbeek,HOUSE,HOUSE,845000.0,6.0,252.0,INSTALLED,False,,True,24.0,True,250.0,400,4,False,TO_RENOVATE
1584,Woluwe-Saint-Lambert,HOUSE,HOUSE,845000.0,4.0,220.0,USA_SEMI_EQUIPPED,False,,True,12.0,True,117.0,210,2,False,AS_NEW
1585,Saint-Josse-ten-Noode,HOUSE,MANSION,845000.0,6.0,310.0,USA_HYPER_EQUIPPED,False,,True,60.0,,,132,2,False,AS_NEW
1586,Sint-Gillis-Waas,HOUSE,HOUSE,925000.0,4.0,440.0,HYPER_EQUIPPED,False,,True,,True,1187.0,1417,4,,AS_NEW
1587,Ternat Sint-Katherina-Lombeek,HOUSE,COUNTRY_COTTAGE,939000.0,5.0,448.0,INSTALLED,,,True,,,,3532,4,False,GOOD
1588,Leuven,HOUSE,HOUSE,940000.0,3.0,173.0,HYPER_EQUIPPED,True,,True,15.0,True,32.0,80,2,False,AS_NEW
1589,SINT-LAMBRECHTS-WOLUWE,HOUSE,APARTMENT_BLOCK,945000.0,5.0,468.0,INSTALLED,,-1.0,,,True,53.0,170,2,,GOOD
1590,Zellik,APARTMENT,APARTMENT,215000.0,1.0,72.0,INSTALLED,False,,True,5.0,,,UNKNOWN,3,,GOOD
1591,Asse,HOUSE,HOUSE,369000.0,3.0,,HYPER_EQUIPPED,False,,True,35.0,True,25.0,0,3,,GOOD
1592,Asse,APARTMENT,DUPLEX,169000.0,1.0,65.0,HYPER_EQUIPPED,False,,,,,,UNKNOWN,2,,GOOD
1593,Zellik,APARTMENT,APARTMENT,199000.0,2.0,72.0,HYPER_EQUIPPED,False,,True,,,,UNKNOWN,,,AS_NEW
1594,Lebbeke,HOUSE,TOWN_HOUSE,367000.0,3.0,160.0,,,,True,,,,322,2,,GOOD
1595,Dendermonde,HOUSE,MANSION,359000.0,5.0,230.0,HYPER_EQUIPPED,,,True,,,,450,2,,GOOD
1596,Vresse-sur-Semois,HOUSE,CHALET,339000.0,4.0,200.0,,,,True,,,,925,4,,GOOD
1597,Diest,HOUSE,EXCEPTIONAL_PROPERTY,649000.0,3.0,286.0,HYPER_EQUIPPED,False,,True,60.0,,,1098,4,False,AS_NEW
1598,Hoeilaart,HOUSE,HOUSE,695000.0,4.0,220.0,USA_HYPER_EQUIPPED,,,True,15.0,True,240.0,282,3,False,AS_NEW
1599,Waterloo,HOUSE,MIXED_USE_BUILDING,830000.0,3.0,280.0,USA_HYPER_EQUIPPED,,,True,,,,183,3,False,GOOD
1600,Antwerp,APARTMENT,APARTMENT,189000.0,2.0,100.0,INSTALLED,False,,True,4.0,,,,3,,
1601,Antwerpen Borgerhout,HOUSE,EXCEPTIONAL_PROPERTY,674000.0,6.0,310.0,HYPER_EQUIPPED,,,,,True,40.0,116,2,,GOOD
1602,Antwerp,APARTMENT,APARTMENT,219995.0,2.0,90.0,HYPER_EQUIPPED,,,True,8.0,,,,2,False,GOOD
1603,Antwerpen Deurne,HOUSE,HOUSE,299000.0,3.0,102.0,INSTALLED,,,,,True,118.0,180,2,,
1604,Liege,HOUSE,HOUSE,249000.0,4.0,183.0,INSTALLED,False,,True,25.0,True,111.0,222,3,False,
1605,Liege,HOUSE,HOUSE,165000.0,3.0,132.0,,False,,True,10.0,,,122,2,,
1606,Grace-Hollogne,HOUSE,HOUSE,275000.0,3.0,179.0,INSTALLED,False,,True,65.0,True,112.0,257,3,False,
1607,Messancy Wolkrange,HOUSE,HOUSE,464794.0,3.0,211.0,USA_HYPER_EQUIPPED,,,True,23.0,True,409.0,0,2,False,AS_NEW
1608,Arlon Freylange,HOUSE,HOUSE,535000.0,4.0,150.0,USA_SEMI_EQUIPPED,False,,True,21.0,True,1500.0,2086,4,False,AS_NEW
1609,Neufchateau-Longlier,APARTMENT,APARTMENT,221500.0,2.0,82.0,NOT_INSTALLED,False,,True,7.0,,,UNKNOWN,,False,AS_NEW
1610,Libramont-Chevigny,APARTMENT,APARTMENT,150000.0,1.0,48.0,NOT_INSTALLED,False,,,,,,UNKNOWN,4,False,AS_NEW
1611,Paliseul,HOUSE,HOUSE,149000.0,4.0,200.0,NOT_INSTALLED,False,,True,12.0,True,200.0,340,4,False,TO_RENOVATE
1612,Borgerhout,HOUSE,HOUSE,370000.0,4.0,124.0,0,False,,,,True,80.0,135,2,,JUST_RENOVATED
1613,,,,,,,,,,,,,,,,,
1614,Antwerpen Borgerhout,HOUSE,HOUSE,179000.0,2.0,119.0,0,False,,,,True,76.0,0,2,,TO_RENOVATE
1615,Mechelen,HOUSE,HOUSE,485000.0,3.0,130.0,0,False,,,,,,0,2,,AS_NEW
1616,Mechelen,HOUSE,HOUSE,470000.0,3.0,121.0,0,False,,True,,,,80,2,,AS_NEW
1617,Steenokkerzeel Perk,HOUSE,BUNGALOW,469000.0,3.0,165.0,INSTALLED,False,,True,,,,875,4,True,GOOD
1618,Antwerp,APARTMENT,APARTMENT,745000.0,2.0,180.0,SEMI_EQUIPPED,False,,True,15.0,,,UNKNOWN,,,AS_NEW
1619,Kortrijk,HOUSE,HOUSE,875000.0,5.0,529.0,INSTALLED,False,,True,70.0,True,370.0,652,2,False,AS_NEW
1620,SINT-LAMBRECHTS-WOLUWE,HOUSE,MANSION,945000.0,5.0,468.0,INSTALLED,,-1.0,,,True,53.0,170,2,,GOOD
1621,Liège,HOUSE,APARTMENT_BLOCK,950000.0,6.0,397.0,0,,-1.0,True,,,,138,2,,AS_NEW
1622,Liege,HOUSE,APARTMENT_BLOCK,950000.0,13.0,568.0,INSTALLED,,,,,True,150.0,310,2,False,GOOD
1623,Zaventem,HOUSE,MIXED_USE_BUILDING,990000.0,5.0,490.0,HYPER_EQUIPPED,,-1.0,True,70.0,True,800.0,985,3,,AS_NEW
1624,Zaventem,HOUSE,HOUSE,990000.0,7.0,490.0,HYPER_EQUIPPED,,-1.0,True,70.0,True,800.0,985,3,,AS_NEW
1625,Tervuren,HOUSE,HOUSE,990000.0,5.0,295.0,INSTALLED,False,1.0,True,28.0,True,,1257,4,False,TO_BE_DONE_UP
1626,Woluwe-Saint-Pierre,HOUSE,HOUSE,995000.0,4.0,220.0,INSTALLED,False,,True,15.0,True,145.0,420,3,False,AS_NEW
1627,Antwerpen 1,HOUSE,HOUSE,998000.0,5.0,325.0,INSTALLED,,,True,50.0,,,150,2,,AS_NEW
1628,Schaerbeek,HOUSE,EXCEPTIONAL_PROPERTY,1050000.0,6.0,312.0,USA_HYPER_EQUIPPED,False,,True,62.0,True,45.0,225,2,False,AS_NEW
1629,Oosterzele,HOUSE,COUNTRY_COTTAGE,1095000.0,3.0,600.0,INSTALLED,False,1.0,True,40.0,,,1481,4,,GOOD
1630,Antwerp,HOUSE,HOUSE,1099000.0,6.0,383.0,INSTALLED,,1.0,,,,,303,2,,GOOD
1631,Anderlecht,HOUSE,APARTMENT_BLOCK,1190000.0,13.0,600.0,USA_INSTALLED,False,,True,10.0,,,200,2,,GOOD
1632,Uccle,HOUSE,HOUSE,1190000.0,5.0,369.0,USA_HYPER_EQUIPPED,False,,True,,,,530,4,False,GOOD
1633,Woluwe-Saint-Pierre,HOUSE,HOUSE,1195000.0,4.0,234.0,INSTALLED,False,,True,30.0,True,500.0,967,3,False,TO_BE_DONE_UP
1634,BRUXELLES,HOUSE,MIXED_USE_BUILDING,1200000.0,3.0,568.0,INSTALLED,,-1.0,,,,,196,2,,JUST_RENOVATED
1635,Kraainem,HOUSE,HOUSE,1200000.0,6.0,450.0,USA_INSTALLED,,,True,,True,550.0,873,4,False,GOOD
1636,SAINT-GILLES,HOUSE,HOUSE,1250000.0,5.0,464.0,INSTALLED,,1.0,True,16.0,True,130.0,260,2,,AS_NEW
1637,Kraainem,HOUSE,HOUSE,1250000.0,5.0,264.0,INSTALLED,,1.0,True,11.0,True,800.0,1375,4,,GOOD
1638,Kraainem,HOUSE,HOUSE,1250000.0,5.0,264.0,INSTALLED,False,,True,15.0,True,800.0,1375,4,False,GOOD
1639,Tervuren,HOUSE,HOUSE,1330000.0,5.0,520.0,USA_HYPER_EQUIPPED,False,,True,,,,4000,4,True,GOOD
1640,NEDER-OVER-HEEMBEEK (BRU.),HOUSE,APARTMENT_BLOCK,1350000.0,12.0,719.0,0,,-1.0,True,33.0,,,252,3,,TO_RENOVATE
1641,Bonheiden,HOUSE,VILLA,1400000.0,6.0,524.0,HYPER_EQUIPPED,,,True,70.0,True,3989.0,4410,4,True,GOOD
1642,Watermael-Boitsfort,HOUSE,HOUSE,1480000.0,6.0,425.0,HYPER_EQUIPPED,,,True,17.0,True,1020.0,1020,3,False,GOOD
1643,Schaerbeek,HOUSE,HOUSE,1495000.0,9.0,700.0,,,1.0,True,6.0,True,715.0,1050,2,,TO_RENOVATE
1644,Beersel,HOUSE,HOUSE,1495000.0,6.0,420.0,HYPER_EQUIPPED,False,,True,40.0,,,8535,4,,GOOD
1645,Liège,HOUSE,APARTMENT_BLOCK,1500000.0,10.0,513.0,0,,-1.0,,,,,122,2,,AS_NEW
1646,Uccle,HOUSE,HOUSE,1590000.0,3.0,319.0,INSTALLED,,1.0,True,135.0,True,900.0,1000,3,,AS_NEW
1647,Kraainem,HOUSE,EXCEPTIONAL_PROPERTY,1690000.0,5.0,548.0,HYPER_EQUIPPED,False,,True,,True,2370.0,2671,2,False,GOOD
1648,Woluwe-Saint-Pierre,HOUSE,HOUSE,1700000.0,8.0,371.0,HYPER_EQUIPPED,False,,True,,True,1317.0,1610,3,False,GOOD
1649,Ixelles,HOUSE,HOUSE,1960000.0,6.0,509.0,HYPER_EQUIPPED,False,1.0,True,50.0,True,200.0,300,2,False,AS_NEW
1650,Asse,HOUSE,HOUSE,465000.0,3.0,164.0,HYPER_EQUIPPED,False,,True,,,,340,3,False,AS_NEW
1651,Brussels City,HOUSE,APARTMENT_BLOCK,489000.0,3.0,180.0,INSTALLED,False,,,,,,65,2,False,GOOD
1652,Oostende,APARTMENT,APARTMENT,169000.0,1.0,72.0,INSTALLED,True,,,,,,,2,False,GOOD
1653,,,,,,,,,,,,,,,,,
1654,,,,,,,,,,,,,,,,,
1655,Anderlecht,APARTMENT,APARTMENT,175000.0,1.0,52.0,INSTALLED,False,,,,,,UNKNOWN,2,False,TO_BE_DONE_UP
1656,Anderlecht,APARTMENT,APARTMENT,215000.0,2.0,69.0,INSTALLED,False,,True,8.0,,,UNKNOWN,2,False,TO_BE_DONE_UP
1657,Anderlecht,HOUSE,APARTMENT_BLOCK,175000.0,1.0,52.0,INSTALLED,False,,,,,,52,2,False,TO_BE_DONE_UP
1658,Uccle,APARTMENT,DUPLEX,275000.0,2.0,103.0,NOT_INSTALLED,False,,,,,,UNKNOWN,2,False,TO_RENOVATE
1659,Uccle,APARTMENT,APARTMENT,235000.0,2.0,75.0,NOT_INSTALLED,False,,True,4.0,,,UNKNOWN,2,False,TO_BE_DONE_UP
1660,Koekelberg,APARTMENT,FLAT_STUDIO,120000.0,1.0,31.0,SEMI_EQUIPPED,False,,,,,,UNKNOWN,2,False,TO_RENOVATE
1661,Ixelles,APARTMENT,APARTMENT,599000.0,4.0,181.0,SEMI_EQUIPPED,False,,,,,,UNKNOWN,3,False,TO_RENOVATE
1662,Buggenhout,HOUSE,HOUSE,498000.0,3.0,204.0,USA_HYPER_EQUIPPED,False,,True,,,,523,4,False,JUST_RENOVATED
1663,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,245000.0,2.0,95.0,HYPER_EQUIPPED,False,,True,18.0,,,UNKNOWN,,False,TO_RENOVATE
1664,Knokke-Het Zoute,APARTMENT,DUPLEX,2975000.0,3.0,130.0,HYPER_EQUIPPED,False,,True,13.0,,,,2,,AS_NEW
1665,Knokke,APARTMENT,APARTMENT,449000.0,3.0,97.0,HYPER_EQUIPPED,False,,True,3.0,,,,2,,GOOD
1666,Anderlecht,APARTMENT,APARTMENT,355000.0,3.0,119.0,USA_HYPER_EQUIPPED,False,,True,16.0,,,UNKNOWN,,False,
1667,Anderlecht,APARTMENT,APARTMENT,285500.0,2.0,95.0,USA_INSTALLED,False,,True,11.0,,,UNKNOWN,,False,
1668,Anderlecht,APARTMENT,APARTMENT,240000.0,1.0,66.0,HYPER_EQUIPPED,False,,True,11.0,,,UNKNOWN,2,False,
1669,Lasne,HOUSE,HOUSE,295000.0,4.0,202.0,USA_SEMI_EQUIPPED,False,,True,20.0,True,105.0,330,3,False,TO_RENOVATE
1670,Braine-l'Alleud,HOUSE,VILLA,975000.0,3.0,250.0,SEMI_EQUIPPED,False,,True,53.0,True,1500.0,1502,4,False,GOOD
1671,Turnhout,HOUSE,HOUSE,209900.0,2.0,130.0,USA_INSTALLED,False,,True,,True,125.0,225,2,,
1672,Lubbeek,HOUSE,HOUSE,349000.0,2.0,168.0,,False,,True,,True,480.0,733,3,False,TO_RENOVATE
1673,Lubbeek,HOUSE,HOUSE,315000.0,2.0,138.0,,False,,True,20.0,True,500.0,654,3,False,TO_RENOVATE
1674,Uccle,APARTMENT,APARTMENT,295000.0,2.0,100.0,USA_HYPER_EQUIPPED,,,True,10.0,,,UNKNOWN,,,GOOD
1675,Namur Saint-Servais,HOUSE,HOUSE,210000.0,5.0,121.0,INSTALLED,False,,,,,,296,2,False,TO_BE_DONE_UP
1676,Namur,HOUSE,HOUSE,210000.0,5.0,121.0,INSTALLED,False,,,,,,296,2,False,TO_BE_DONE_UP
1677,Haacht,HOUSE,HOUSE,586900.0,3.0,270.0,INSTALLED,,,,,,,950,4,,AS_NEW
1678,Nijlen,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
1679,Geel,APARTMENT,DUPLEX,290000.0,2.0,103.0,USA_INSTALLED,,,True,,,,UNKNOWN,,,GOOD
1680,Knokke-Heist Knokke,HOUSE,VILLA,1975000.0,5.0,263.0,HYPER_EQUIPPED,False,,True,,,,683,4,False,AS_NEW
1681,Uccle,HOUSE,VILLA,1990000.0,5.0,608.0,INSTALLED,False,1.0,True,,True,,2661,4,False,TO_BE_DONE_UP
1682,Anderlecht,HOUSE,EXCEPTIONAL_PROPERTY,1995000.0,5.0,700.0,USA_HYPER_EQUIPPED,False,,True,175.0,True,300.0,2500,4,False,AS_NEW
1683,Lasne,HOUSE,EXCEPTIONAL_PROPERTY,2475000.0,6.0,764.0,USA_HYPER_EQUIPPED,False,,True,80.0,True,10000.0,12901,4,True,AS_NEW
1684,Ixelles,HOUSE,APARTMENT_BLOCK,3200000.0,1.0,1350.0,INSTALLED,False,1.0,True,,,,490,2,False,GOOD
1685,ENGIS,HOUSE,HOUSE,148000.0,2.0,99.0,SEMI_EQUIPPED,,-1.0,True,60.0,True,,129,,,TO_BE_DONE_UP
1686,Kruisem,HOUSE,MIXED_USE_BUILDING,339990.0,3.0,120.0,INSTALLED,False,,True,23.0,True,189.0,120,,False,AS_NEW
1687,Waterloo,HOUSE,VILLA,1145000.0,6.0,295.0,HYPER_EQUIPPED,,1.0,True,,True,,749,4,,AS_NEW
1688,Herne,HOUSE,HOUSE,449000.0,5.0,233.0,INSTALLED,,-1.0,True,14.0,True,774.0,972,4,,TO_BE_DONE_UP
1689,Gent Desteldonk,HOUSE,HOUSE,645000.0,4.0,217.0,INSTALLED,False,,True,30.0,True,117.0,280,3,False,AS_NEW
1690,MATER,HOUSE,HOUSE,450000.0,3.0,192.0,INSTALLED,,-1.0,,,,,512,3,,
1691,Auderghem,HOUSE,HOUSE,640000.0,3.0,179.0,USA_INSTALLED,False,,True,30.0,True,50.0,130,3,False,GOOD
1692,Woluwe-Saint-Pierre,HOUSE,HOUSE,695000.0,4.0,203.0,INSTALLED,False,,True,,True,50.0,258,3,False,GOOD
1693,Halle,HOUSE,HOUSE,845000.0,4.0,253.0,INSTALLED,,-1.0,True,,True,550.0,1170,3,,JUST_RENOVATED
1694,Fontainel'Evêque,HOUSE,HOUSE,189000.0,3.0,180.0,USA_HYPER_EQUIPPED,False,,True,20.0,True,80.0,195,3,False,AS_NEW
1695,Charleroi,HOUSE,HOUSE,255000.0,3.0,180.0,USA_HYPER_EQUIPPED,False,,True,20.0,True,80.0,195,3,False,AS_NEW
1696,Fontaine-l'Eveque,HOUSE,HOUSE,255000.0,3.0,180.0,USA_HYPER_EQUIPPED,False,,True,20.0,True,80.0,195,3,False,AS_NEW
1697,Dilbeek,HOUSE,HOUSE,329000.0,3.0,158.0,INSTALLED,,,True,,,,140,2,,TO_RENOVATE
1698,Mechelen,HOUSE,HOUSE,419000.0,3.0,169.0,INSTALLED,,-1.0,,,True,29.0,110,2,,GOOD
1699,Lubbeek Binkom,HOUSE,VILLA,429000.0,4.0,268.0,HYPER_EQUIPPED,False,,True,,,,1099,4,,GOOD
1700,Uccle,HOUSE,HOUSE,827000.0,5.0,284.0,USA_HYPER_EQUIPPED,False,,True,51.0,True,85.0,210,2,False,AS_NEW
1701,Uccle,HOUSE,HOUSE,827000.0,5.0,284.0,USA_HYPER_EQUIPPED,False,,True,51.0,True,85.0,210,2,False,AS_NEW
1702,Uccle,HOUSE,HOUSE,835000.0,5.0,292.0,USA_HYPER_EQUIPPED,False,,True,75.0,True,85.0,210,2,False,AS_NEW
1703,LIEGE,HOUSE,APARTMENT_BLOCK,275000.0,3.0,100.0,INSTALLED,,,,,,,108,2,False,GOOD
1704,Menen,HOUSE,HOUSE,275000.0,2.0,96.0,USA_HYPER_EQUIPPED,False,,True,12.0,True,54.0,150,2,False,AS_NEW
1705,Liège,HOUSE,HOUSE,360000.0,5.0,300.0,NOT_INSTALLED,,-1.0,True,20.0,,,0,2,,TO_RENOVATE
1706,Adegem,HOUSE,HOUSE,399000.0,4.0,206.0,SEMI_EQUIPPED,,-1.0,True,,,,5239,4,,TO_RENOVATE
1707,Antwerp,HOUSE,MIXED_USE_BUILDING,449900.0,3.0,327.0,INSTALLED,False,,True,8.0,,,232,2,False,GOOD
1708,Leuven,HOUSE,HOUSE,525000.0,5.0,222.0,INSTALLED,False,,True,160.0,,,1150,3,,GOOD
1709,Lede,HOUSE,HOUSE,695000.0,5.0,470.0,INSTALLED,,,True,,,,3026,4,True,TO_BE_DONE_UP
1710,Geel,APARTMENT,DUPLEX,260000.0,2.0,97.0,USA_INSTALLED,,,True,,,,UNKNOWN,,,GOOD
1711,Geel,APARTMENT,APARTMENT,300000.0,2.0,114.0,USA_INSTALLED,,,True,,,,UNKNOWN,,,GOOD
1712,Geel,APARTMENT,GROUND_FLOOR,315000.0,2.0,112.0,USA_INSTALLED,,,True,,,,UNKNOWN,,,GOOD
1713,Brasschaat,HOUSE,VILLA,4950000.0,4.0,647.0,USA_HYPER_EQUIPPED,,,True,,,,5137,4,,AS_NEW
1714,Gent,APARTMENT,APARTMENT,359000.0,2.0,80.0,INSTALLED,False,,True,5.0,,,,2,False,GOOD
1715,Schaerbeek,APARTMENT,APARTMENT,269000.0,2.0,60.0,INSTALLED,False,,True,2.0,,,,2,False,AS_NEW
1716,Bruxelles,HOUSE,HOUSE,315000.0,3.0,120.0,INSTALLED,False,,True,12.0,True,80.0,203,2,,TO_RENOVATE
1717,Libramont-Chevigny,APARTMENT,FLAT_STUDIO,109000.0,0.0,37.0,INSTALLED,False,,True,12.0,,,,,False,GOOD
1718,Libramont-Chevigny,APARTMENT,FLAT_STUDIO,109000.0,0.0,35.0,INSTALLED,False,,True,12.0,,,UNKNOWN,,False,GOOD
1719,Mabompré,HOUSE,HOUSE,385000.0,5.0,201.0,HYPER_EQUIPPED,False,,True,30.0,True,1044.0,1246,4,True,AS_NEW
1720,Viroinval,HOUSE,HOUSE,209000.0,3.0,140.0,INSTALLED,False,,True,,,,204,3,False,GOOD
1721,Tellin,HOUSE,HOUSE,349000.0,4.0,229.0,HYPER_EQUIPPED,False,,True,,True,225.0,400,3,False,AS_NEW
1722,Tellin,HOUSE,CASTLE,1150000.0,8.0,600.0,HYPER_EQUIPPED,True,,True,145.0,True,6000.0,5847,4,True,AS_NEW
1723,Boom,APARTMENT,APARTMENT,329000.0,2.0,142.0,,,,True,23.0,,,,UNKNOWN,,UNKNOWN
1724,Hemiksem,APARTMENT,APARTMENT,239000.0,1.0,95.0,,,,,,,,,UNKNOWN,,UNKNOWN
1725,'s Gravenwezel,HOUSE,VILLA,1850000.0,5.0,724.0,0,,,True,,,,3743,4,True,
1726,Brasschaat,HOUSE,HOUSE,375000.0,4.0,180.0,,False,,True,20.0,True,150.0,300,3,,TO_RENOVATE
1727,Schilde,HOUSE,VILLA,1500000.0,5.0,367.0,0,False,,True,,,,3992,4,,
1728,Edegem,APARTMENT,APARTMENT,295000.0,2.0,72.0,USA_HYPER_EQUIPPED,,,True,10.0,,,,,,AS_NEW
1729,Bruxelles,APARTMENT,APARTMENT,825000.0,2.0,155.0,HYPER_EQUIPPED,False,,True,22.0,,,UNKNOWN,2,False,GOOD
1730,Oostkamp,HOUSE,VILLA,675000.0,4.0,235.0,INSTALLED,,,True,,,,1317,4,,TO_BE_DONE_UP
1731,Beerse,HOUSE,HOUSE,419000.0,4.0,,0,,,True,,,,334,3,,
1732,Mechelen,HOUSE,HOUSE,295000.0,2.0,110.0,INSTALLED,False,,True,,,,120,2,False,GOOD
1733,Bonheiden,HOUSE,HOUSE,718000.0,5.0,300.0,HYPER_EQUIPPED,False,,True,,,,1750,4,False,GOOD
1734,Mechelen,HOUSE,HOUSE,225000.0,1.0,88.0,INSTALLED,False,,,,,,24,2,,GOOD
1735,Ninove,HOUSE,HOUSE,215000.0,2.0,180.0,0,,,,,True,100.0,330,2,,
1736,Geraardsbergen,HOUSE,HOUSE,329000.0,3.0,,USA_SEMI_EQUIPPED,False,,True,,,,2920,4,,TO_BE_DONE_UP
1737,Beersel,HOUSE,TOWN_HOUSE,345000.0,3.0,150.0,INSTALLED,False,,,,,,300,2,False,TO_BE_DONE_UP
1738,Sint-Jans-Molenbeek,APARTMENT,GROUND_FLOOR,325000.0,2.0,85.0,USA_INSTALLED,,-1.0,True,20.0,True,90.0,,2,,GOOD
1739,Herzele,HOUSE,HOUSE,460000.0,3.0,252.0,HYPER_EQUIPPED,False,,True,140.0,True,688.0,1050,4,False,GOOD
1740,JEMEPPE,HOUSE,APARTMENT_BLOCK,199000.0,4.0,200.0,SEMI_EQUIPPED,,-1.0,True,15.0,True,45.0,155,,,TO_RENOVATE
1741,JEMEPPE,HOUSE,HOUSE,199000.0,4.0,200.0,SEMI_EQUIPPED,,-1.0,True,15.0,True,45.0,155,,,TO_RENOVATE
1742,FLÉMALLE-HAUTE,HOUSE,HOUSE,269000.0,3.0,130.0,SEMI_EQUIPPED,,-1.0,True,20.0,True,227.0,335,3,,GOOD
1743,Asse,HOUSE,VILLA,925000.0,4.0,352.0,INSTALLED,,-1.0,True,40.0,True,10.0,1400,4,True,AS_NEW
1744,Terhulpen,HOUSE,VILLA,920000.0,4.0,280.0,USA_INSTALLED,,,True,24.0,True,800.0,1442,4,False,AS_NEW
1745,Waterloo,HOUSE,HOUSE,350000.0,1.0,92.0,INSTALLED,False,,True,20.0,True,579.0,637,3,False,TO_RENOVATE
1746,Etterbeek,HOUSE,MANSION,1485000.0,6.0,610.0,HYPER_EQUIPPED,,,True,32.0,,,245,2,,GOOD
1747,Ruisbroek,HOUSE,MANSION,430000.0,4.0,250.0,INSTALLED,,-1.0,True,,True,,1275,3,,TO_BE_DONE_UP
1748,Kraainem,HOUSE,HOUSE,469000.0,3.0,195.0,,False,,True,10.0,True,69.0,186,2,False,GOOD
1749,Laeken,HOUSE,VILLA,549000.0,3.0,240.0,INSTALLED,False,,True,,True,75.0,317,3,False,GOOD
1750,Woluwe-Saint-Lambert,HOUSE,MIXED_USE_BUILDING,640000.0,1.0,200.0,INSTALLED,False,,True,10.0,,,200,2,False,GOOD
1751,Woluwe-Saint-Lambert,HOUSE,HOUSE,640000.0,1.0,200.0,INSTALLED,False,,True,10.0,,,200,2,False,GOOD
