,url,region,province,locality,zip_code,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
10409,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10583478,Flanders,West Flanders,Oostende,8400,HOUSE,HOUSE,295000.0,4.0,152.0,HYPER_EQUIPPED,False,,True,,,,108,,False,GOOD
10410,https://www.immoweb.be/en/classified/town-house/for-sale/jemeppe-sur-meuse/4101/10674384,Wallonie,Liège,Jemeppe-Sur-Meuse,4101,HOUSE,TOWN_HOUSE,108000.0,0.0,162.0,NOT_INSTALLED,False,,,,,,0,,False,TO_RENOVATE
10411,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/jemeppe-sur-meuse/4101/10674383,Wallonie,Liège,Jemeppe-Sur-Meuse,4101,HOUSE,MIXED_USE_BUILDING,108000.0,0.0,162.0,NOT_INSTALLED,False,,,,,,0,,False,TO_RENOVATE
10412,https://www.immoweb.be/en/classified/house/for-sale/jemeppe-sur-meuse/4101/10674382,Wallonie,Liège,Jemeppe-Sur-Meuse,4101,HOUSE,HOUSE,108000.0,0.0,162.0,NOT_INSTALLED,False,,,,,,0,,False,TO_RENOVATE
10413,https://www.immoweb.be/en/classified/house/for-sale/antwerp/2060/10674381,Flanders,Antwerp,Antwerp,2060,HOUSE,HOUSE,265000.0,3.0,170.0,SEMI_EQUIPPED,False,,True,10.0,True,25.0,73,,False,TO_BE_DONE_UP
10414,https://www.immoweb.be/en/classified/house/for-sale/ch%C3%A2telineau/6200/10674378,Wallonie,Hainaut,Châtelineau,6200,HOUSE,HOUSE,119000.0,3.0,155.0,,,,True,,,,0,2,,GOOD
10415,https://www.immoweb.be/en/classified/house/for-sale/jumet/6040/10674373,Wallonie,Hainaut,Jumet,6040,HOUSE,HOUSE,110000.0,3.0,130.0,,,,True,,,,0,2,,TO_RENOVATE
10416,https://www.immoweb.be/en/classified/house/for-sale/quaregnon/7390/10674377,Wallonie,Hainaut,Quaregnon,7390,HOUSE,HOUSE,99000.0,2.0,80.0,,,,,,,,0,2,,GOOD
10417,https://www.immoweb.be/en/classified/house/for-sale/marchienne-au-pont/6030/10674374,Wallonie,Hainaut,Marchienne-au-Pont,6030,HOUSE,HOUSE,79000.0,2.0,140.0,,,,,,,,0,4,,TO_RESTORE
10418,https://www.immoweb.be/en/classified/house/for-sale/jumet/6040/10674372,Wallonie,Hainaut,Jumet,6040,HOUSE,HOUSE,125000.0,4.0,205.0,,,,True,,,,0,3,,TO_RESTORE
10419,https://www.immoweb.be/en/classified/house/for-sale/ch%C3%A2telineau/6200/10674369,Wallonie,Hainaut,Châtelineau,6200,HOUSE,HOUSE,159000.0,4.0,155.0,,,,True,,,,0,2,,GOOD
10420,https://www.immoweb.be/en/classified/house/for-sale/carni%C3%A8res/7141/10674368,Wallonie,Hainaut,Carnières,7141,HOUSE,HOUSE,89000.0,2.0,102.0,,,,,,,,0,2,,TO_RENOVATE
10421,https://www.immoweb.be/en/classified/house/for-sale/jumet/6040/10674365,Wallonie,Hainaut,Jumet,6040,HOUSE,HOUSE,125000.0,3.0,154.0,,,,True,,,,0,2,,GOOD
10422,https://www.immoweb.be/en/classified/house/for-sale/ch%C3%A2telineau/6200/10674366,Wallonie,Hainaut,Châtelineau,6200,HOUSE,HOUSE,39000.0,1.0,30.0,0,,,True,,,,0,2,,GOOD
10423,https://www.immoweb.be/en/classified/house/for-sale/leval-trahegnies/7134/10674364,Wallonie,Hainaut,Leval-trahegnies,7134,HOUSE,HOUSE,135000.0,2.0,111.0,,,,,,,,0,3,,TO_RENOVATE
10424,https://www.immoweb.be/en/classified/house/for-sale/thy-le-ch%C3%A2teau/5651/10674362,Wallonie,Namur,Thy-le-Château,5651,HOUSE,HOUSE,159000.0,3.0,320.0,,,,,,,,0,4,,TO_RENOVATE
10425,https://www.immoweb.be/en/classified/house/for-sale/roux/6044/10674360,Wallonie,Hainaut,Roux,6044,HOUSE,HOUSE,159000.0,2.0,121.0,,,,True,,,,0,4,,GOOD
10426,https://www.immoweb.be/en/classified/apartment/for-sale/gosselies/6041/10674358,Wallonie,Hainaut,Gosselies,6041,APARTMENT,APARTMENT,189000.0,1.0,,0,,,,,,,UNKNOWN,,,GOOD
10427,https://www.immoweb.be/en/classified/house/for-sale/jumet/6040/10674359,Wallonie,Hainaut,Jumet,6040,HOUSE,HOUSE,79000.0,3.0,132.0,,,,True,,,,0,,,TO_RESTORE
10428,https://www.immoweb.be/en/classified/house/for-sale/jumet/6040/10674357,Wallonie,Hainaut,Jumet,6040,HOUSE,HOUSE,129000.0,3.0,156.0,,,,True,,,,0,3,,GOOD
10429,https://www.immoweb.be/en/classified/house/for-sale/marchienne-au-pont/6030/10674356,Wallonie,Hainaut,Marchienne-au-Pont,6030,HOUSE,HOUSE,99000.0,2.0,100.0,,,,,,,,0,3,,TO_RENOVATE
10430,https://www.immoweb.be/en/classified/house/for-sale/jumet/6040/10674353,Wallonie,Hainaut,Jumet,6040,HOUSE,HOUSE,220000.0,3.0,100.0,0,,,,,,,0,,,GOOD
10431,https://www.immoweb.be/en/classified/house/for-sale/aalbeke/8510/10674350,Flanders,West Flanders,Aalbeke,8510,HOUSE,HOUSE,165000.0,4.0,154.0,,False,,,,,,390,2,False,TO_RENOVATE
10432,https://www.immoweb.be/en/classified/chalet/for-sale/heist-op-den-berg/2220/10674347,Flanders,Antwerp,Heist-op-den-Berg,2220,HOUSE,CHALET,350000.0,2.0,70.0,,False,,,,,,13050,4,False,GOOD
10433,https://www.immoweb.be/en/classified/apartment/for-sale/beerse/2340/10674339,Flanders,Antwerp,Beerse,2340,APARTMENT,APARTMENT,279500.0,3.0,91.0,INSTALLED,,-1.0,True,,,,,2,,JUST_RENOVATED
10434,https://www.immoweb.be/en/classified/apartment/for-sale/beerse/2340/10674338,Flanders,Antwerp,Beerse,2340,APARTMENT,APARTMENT,279500.0,3.0,91.0,INSTALLED,,-1.0,True,,,,,2,,JUST_RENOVATED
10435,https://www.immoweb.be/en/classified/house/for-sale/javingue/5570/10674335,Wallonie,Namur,Javingue,5570,HOUSE,HOUSE,274750.0,3.0,,INSTALLED,,,True,,,,639,4,,AS_NEW
10436,https://www.immoweb.be/en/classified/house/for-sale/gierle/2275/10674334,Flanders,Antwerp,Gierle,2275,HOUSE,HOUSE,379000.0,2.0,175.0,INSTALLED,,-1.0,True,,True,,1108,4,,GOOD
10437,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/10674332,Flanders,Antwerp,Turnhout,2300,APARTMENT,APARTMENT,189000.0,3.0,109.0,SEMI_EQUIPPED,,-1.0,True,,True,,,4,,GOOD
10438,https://www.immoweb.be/en/classified/duplex/for-sale/rebecq/1430/10674327,Wallonie,Walloon Brabant,Rebecq,1430,APARTMENT,DUPLEX,160000.0,3.0,145.0,,False,,True,22.0,,,UNKNOWN,4,False,TO_RENOVATE
10439,https://www.immoweb.be/en/classified/house/for-sale/westvleteren/8640/10674321,Flanders,West Flanders,Westvleteren,8640,HOUSE,HOUSE,149000.0,3.0,126.0,INSTALLED,False,,,,,,210,3,False,GOOD
10440,https://www.immoweb.be/en/classified/house/for-sale/asse/1730/10567966,Flanders,Flemish Brabant,Asse,1730,HOUSE,HOUSE,649000.0,4.0,550.0,INSTALLED,,-1.0,True,100.0,,,490,3,,GOOD
10441,https://www.immoweb.be/en/classified/house/for-sale/meise/1861/10599801,Flanders,Flemish Brabant,Meise,1861,HOUSE,HOUSE,649000.0,4.0,271.0,0,,,True,1.0,True,1.0,1979,3,False,TO_BE_DONE_UP
10442,https://www.immoweb.be/en/classified/villa/for-sale/beersel/1650/10150348,Flanders,Flemish Brabant,Beersel,1650,HOUSE,VILLA,650000.0,7.0,420.0,SEMI_EQUIPPED,,-1.0,,,,,1108,4,,TO_BE_DONE_UP
10443,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10649485,Wallonie,Walloon Brabant,Braine-l'Alleud,1420,HOUSE,HOUSE,659000.0,4.0,151.0,0,,1.0,True,50.0,True,833.0,833,4,,AS_NEW
10444,https://www.immoweb.be/en/classified/villa/for-sale/villers-la-ville/1495/10641308,Wallonie,Walloon Brabant,Villers-la-Ville,1495,HOUSE,VILLA,660000.0,4.0,207.0,INSTALLED,False,,True,,True,1082.0,1182,4,False,AS_NEW
10445,https://www.immoweb.be/en/classified/villa/for-sale/poesele/9850/10625989,Flanders,East Flanders,POESELE,9850,HOUSE,VILLA,663000.0,4.0,258.0,INSTALLED,,1.0,True,,True,,0,4,,
10446,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10406135,Brussels,Brussels,Uccle,1180,HOUSE,HOUSE,675000.0,6.0,360.0,SEMI_EQUIPPED,False,,True,15.0,True,235.0,0,3,False,TO_RENOVATE
10447,https://www.immoweb.be/en/classified/villa/for-sale/strombeek-bever/1853/10611529,Flanders,Flemish Brabant,Strombeek-Bever,1853,HOUSE,VILLA,675000.0,3.0,205.0,SEMI_EQUIPPED,,-1.0,True,23.0,True,320.0,569,4,,GOOD
10448,https://www.immoweb.be/en/classified/villa/for-sale/overijse/3090/10649176,Flanders,Flemish Brabant,Overijse,3090,HOUSE,VILLA,690000.0,5.0,264.0,HYPER_EQUIPPED,False,,True,60.0,,,3866,4,False,GOOD
10449,https://www.immoweb.be/en/classified/farmhouse/for-sale/namur/5000/10615796,Wallonie,Namur,Namur,5000,HOUSE,FARMHOUSE,690000.0,5.0,800.0,NOT_INSTALLED,,1.0,True,40.0,True,19474.0,19474,4,,TO_RENOVATE
10450,https://www.immoweb.be/en/classified/farmhouse/for-sale/wierde/5100/10543537,Wallonie,Namur,WIERDE,5100,HOUSE,FARMHOUSE,690000.0,5.0,800.0,NOT_INSTALLED,,1.0,True,40.0,True,19474.0,19474,4,,TO_RENOVATE
10451,https://www.immoweb.be/en/classified/house/for-sale/watermael-boitsfort/1170/10599325,Brussels,Brussels,Watermael-Boitsfort,1170,HOUSE,HOUSE,695000.0,5.0,230.0,INSTALLED,False,,,,True,175.0,270,2,False,TO_BE_DONE_UP
10452,https://www.immoweb.be/en/classified/house/for-sale/de%20pinte/9840/10527583,Flanders,East Flanders,De Pinte,9840,HOUSE,HOUSE,695000.0,5.0,226.0,SEMI_EQUIPPED,,,,,True,1.0,2905,4,False,TO_RENOVATE
10453,https://www.immoweb.be/en/classified/villa/for-sale/oostkamp/8020/10621035,Flanders,West Flanders,Oostkamp,8020,HOUSE,VILLA,699000.0,4.0,332.0,,,,,,,,640,4,True,GOOD
10454,https://www.immoweb.be/en/classified/villa/for-sale/bierges/1300/10636685,Wallonie,Walloon Brabant,Bierges,1300,HOUSE,VILLA,700000.0,4.0,214.0,INSTALLED,False,,True,,True,1511.0,1686,4,False,GOOD
10455,https://www.immoweb.be/en/classified/villa/for-sale/bierges/1301/10621499,Wallonie,Walloon Brabant,Bierges,1301,HOUSE,VILLA,700000.0,4.0,214.0,INSTALLED,False,,True,,True,1511.0,1686,4,False,GOOD
10456,https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/10624196,Wallonie,Walloon Brabant,Lasne,1380,HOUSE,VILLA,725000.0,3.0,236.0,NOT_INSTALLED,False,,True,50.0,True,2818.0,2818,4,True,TO_BE_DONE_UP
10457,https://www.immoweb.be/en/classified/villa/for-sale/herk-de-stad/3540/10437418,Flanders,Limburg,Herk-de-Stad,3540,HOUSE,VILLA,735000.0,3.0,195.0,0,,1.0,True,40.0,True,663.0,663,4,,
10458,https://www.immoweb.be/en/classified/farmhouse/for-sale/jalhay/4845/10651052,Wallonie,Liège,Jalhay,4845,HOUSE,FARMHOUSE,735000.0,4.0,396.0,HYPER_EQUIPPED,False,,True,,True,13500.0,13000,4,False,GOOD
10459,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/glabbeek/3380/10502498,Flanders,Flemish Brabant,Glabbeek,3380,HOUSE,MIXED_USE_BUILDING,745000.0,5.0,358.0,0,,-1.0,True,65.0,True,840.0,840,,,
10460,https://www.immoweb.be/en/classified/house/for-sale/glabbeek/3380/10502496,Flanders,Flemish Brabant,Glabbeek,3380,HOUSE,HOUSE,745000.0,5.0,358.0,0,,-1.0,True,65.0,True,840.0,840,,,
10461,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10389278,Brussels,Brussels,Woluwe-Saint-Pierre,1150,HOUSE,HOUSE,749000.0,4.0,,HYPER_EQUIPPED,False,,True,12.0,True,120.0,215,2,False,GOOD
10462,https://www.immoweb.be/en/classified/villa/for-sale/chaumont-gistoux/1325/10380552,Wallonie,Walloon Brabant,Chaumont-Gistoux,1325,HOUSE,VILLA,785000.0,4.0,260.0,USA_HYPER_EQUIPPED,False,,True,,,,2205,4,True,AS_NEW
10463,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/10572628,Brussels,Brussels,Bruxelles,1000,HOUSE,HOUSE,790000.0,4.0,250.0,USA_HYPER_EQUIPPED,False,,True,30.0,,,100,2,False,AS_NEW
10464,https://www.immoweb.be/en/classified/villa/for-sale/dworp/1653/10406377,Flanders,Flemish Brabant,Dworp,1653,HOUSE,VILLA,790000.0,4.0,250.0,HYPER_EQUIPPED,,1.0,True,40.0,True,,1135,4,,AS_NEW
10465,https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1850/10538305,Flanders,Flemish Brabant,Grimbergen,1850,HOUSE,VILLA,790000.0,4.0,354.0,INSTALLED,,,True,30.0,True,500.0,640,4,False,AS_NEW
10466,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/affligem/1790/10576936,Flanders,Flemish Brabant,Affligem,1790,HOUSE,MIXED_USE_BUILDING,794000.0,4.0,260.0,HYPER_EQUIPPED,False,,True,40.0,True,200.0,673,4,False,AS_NEW
10467,https://www.immoweb.be/en/classified/villa/for-sale/leuven%20heverlee/3001/10401050,Flanders,Flemish Brabant,Leuven Heverlee,3001,HOUSE,VILLA,795000.0,4.0,200.0,SEMI_EQUIPPED,False,,True,40.0,,,794,4,False,TO_RENOVATE
10468,https://www.immoweb.be/en/classified/villa/for-sale/rumst/2840/10578854,Flanders,Antwerp,Rumst,2840,HOUSE,VILLA,796000.0,6.0,289.0,HYPER_EQUIPPED,,1.0,True,50.0,True,430.0,900,4,True,AS_NEW
10469,https://www.immoweb.be/en/classified/house/for-sale/hasti%C3%A8re-par-del%C3%A0/5541/10527155,Wallonie,Namur,Hastière-par-delà,5541,HOUSE,HOUSE,800000.0,5.0,409.0,INSTALLED,True,-1.0,,,,,2615,UNKNOWN,True,UNKNOWN
10470,https://www.immoweb.be/en/classified/house/for-sale/enghien/7850/10675056,Wallonie,Hainaut,Enghien,7850,HOUSE,HOUSE,339900.0,3.0,126.0,INSTALLED,,,,,,,485,UNKNOWN,False,UNKNOWN
10471,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/10675055,Flanders,Antwerp,Turnhout,2300,APARTMENT,APARTMENT,390000.0,3.0,151.0,INSTALLED,,-1.0,True,,,,,3,,JUST_RENOVATED
10472,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10675054,Flanders,East Flanders,Aalst,9300,HOUSE,HOUSE,299000.0,3.0,167.0,SEMI_EQUIPPED,False,,True,14.0,True,,196,,False,TO_BE_DONE_UP
10473,https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/10675053,Flanders,East Flanders,Dendermonde,9200,HOUSE,HOUSE,339000.0,2.0,81.0,INSTALLED,,,True,7.0,True,168.0,402,UNKNOWN,False,UNKNOWN
10474,https://www.immoweb.be/en/classified/house/for-sale/haaltert/9450/10675052,Flanders,East Flanders,Haaltert,9450,HOUSE,HOUSE,229000.0,2.0,135.0,INSTALLED,False,,True,,True,350.0,493,,False,TO_RENOVATE
10475,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/10675047,Flanders,Antwerp,Turnhout,2300,HOUSE,HOUSE,175000.0,3.0,190.0,SEMI_EQUIPPED,,-1.0,True,,True,,105,3,,TO_RENOVATE
10476,https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/10675044,Flanders,West Flanders,Roeselare,8800,HOUSE,HOUSE,260000.0,3.0,140.0,0,False,,,,True,,81,,False,JUST_RENOVATED
10477,https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10675043,Flanders,West Flanders,Roeselare,8800,APARTMENT,APARTMENT,400911.0,2.0,,0,,,True,18.0,True,,,,False,
10478,https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10675042,Flanders,West Flanders,Roeselare,8800,APARTMENT,APARTMENT,246014.0,2.0,,0,,,True,28.0,True,,,,False,
10479,https://www.immoweb.be/en/classified/house/for-sale/sleidinge/9940/10675039,Flanders,East Flanders,Sleidinge,9940,HOUSE,HOUSE,308000.0,3.0,168.0,0,,,True,,True,,514,,False,TO_BE_DONE_UP
10480,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/10675037,Flanders,East Flanders,Brakel,9660,HOUSE,HOUSE,460000.0,5.0,255.0,INSTALLED,,,True,,True,,1583,,False,AS_NEW
10481,https://www.immoweb.be/en/classified/apartment-block/for-sale/ninove/9400/10675035,Flanders,East Flanders,Ninove,9400,HOUSE,APARTMENT_BLOCK,995000.0,4.0,,INSTALLED,,,,,,,280,2,,GOOD
10482,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ninove/9400/10675034,Flanders,East Flanders,Ninove,9400,HOUSE,MIXED_USE_BUILDING,995000.0,4.0,,INSTALLED,,,,,,,280,2,,GOOD
10483,https://www.immoweb.be/en/classified/house/for-sale/gijzegem/9308/10675028,Flanders,East Flanders,Gijzegem,9308,HOUSE,HOUSE,369000.0,3.0,169.0,INSTALLED,,,,,,,190,,False,JUST_RENOVATED
10484,https://www.immoweb.be/en/classified/villa/for-sale/de%20haan/8420/10675026,Flanders,West Flanders,De Haan,8420,HOUSE,VILLA,475000.0,4.0,221.0,INSTALLED,,,True,,True,,790,,False,
10485,https://www.immoweb.be/en/classified/house/for-sale/ruddervoorde/8020/10615905,Flanders,West Flanders,Ruddervoorde,8020,HOUSE,HOUSE,495000.0,5.0,326.0,0,,,True,,True,,1731,,False,
10486,https://www.immoweb.be/en/classified/house/for-sale/malle/2390/10675025,Flanders,Antwerp,Malle,2390,HOUSE,HOUSE,399000.0,3.0,263.0,0,False,,True,,,,495,3,False,TO_BE_DONE_UP
10487,https://www.immoweb.be/en/classified/house/for-sale/zwijndrecht/2070/10675024,Flanders,Antwerp,Zwijndrecht,2070,HOUSE,HOUSE,575000.0,3.0,217.0,HYPER_EQUIPPED,False,,True,,,,458,,False,AS_NEW
10488,https://www.immoweb.be/en/classified/house/for-sale/aalbeke/8511/10372720,Flanders,West Flanders,Aalbeke,8511,HOUSE,HOUSE,169000.0,3.0,,0,False,,,,,,220,,False,AS_NEW
10489,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10592877,Flanders,East Flanders,Ronse,9600,HOUSE,HOUSE,110500.0,2.0,110.0,0,,,True,,True,,260,,False,TO_BE_DONE_UP
10490,https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10675022,Flanders,West Flanders,Roeselare,8800,APARTMENT,APARTMENT,279000.0,2.0,120.0,0,False,,True,80.0,True,,,,False,AS_NEW
10491,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10675020,Flanders,West Flanders,Blankenberge,8370,APARTMENT,APARTMENT,262500.0,2.0,80.0,0,,,True,,,,,,False,
10492,https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10675019,Flanders,West Flanders,Blankenberge,8370,HOUSE,HOUSE,240000.0,5.0,254.0,0,,,True,,True,,156,,False,AS_NEW
10493,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10675018,Flanders,West Flanders,Blankenberge,8370,APARTMENT,APARTMENT,350750.0,2.0,97.0,0,,,True,,True,,,,False,
10494,https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/10675017,Flanders,West Flanders,Knokke-Heist,8300,HOUSE,VILLA,1350000.0,4.0,390.0,0,,,True,,True,,970,,False,
10495,https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10675016,Flanders,West Flanders,Blankenberge,8370,HOUSE,HOUSE,139000.0,1.0,40.0,0,,,True,,,,20,,False,TO_BE_DONE_UP
10496,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10675014,Flanders,East Flanders,Aalst,9300,HOUSE,HOUSE,349000.0,3.0,150.0,INSTALLED,,,True,6.0,,,180,,False,AS_NEW
10497,https://www.immoweb.be/en/classified/house/for-sale/welle/9473/10675013,Flanders,East Flanders,Welle,9473,HOUSE,HOUSE,275000.0,3.0,150.0,INSTALLED,,,True,23.0,,,183,,False,AS_NEW
10498,https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/10675008,Flanders,West Flanders,Koksijde,8670,APARTMENT,APARTMENT,229000.0,1.0,47.0,USA_INSTALLED,False,,True,2.0,,,,,False,AS_NEW
10499,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10675006,Flanders,West Flanders,Knokke,8300,APARTMENT,APARTMENT,799000.0,3.0,87.0,0,,,True,,,,UNKNOWN,,False,
10500,https://www.immoweb.be/en/classified/house/for-sale/zeebrugge/8380/10654552,Flanders,West Flanders,Zeebrugge,8380,HOUSE,HOUSE,297000.0,3.0,225.0,INSTALLED,False,,True,,,,210,,False,GOOD
10501,https://www.immoweb.be/en/classified/house/for-sale/liege/4020/10652208,Wallonie,Liège,LIEGE,4020,HOUSE,HOUSE,299000.0,3.0,140.0,NOT_INSTALLED,,-1.0,,,,,0,,,AS_NEW
10502,https://www.immoweb.be/en/classified/house/for-sale/fl%C3%A9malle/4400/9594505,Wallonie,Liège,Flémalle,4400,HOUSE,HOUSE,299000.0,3.0,151.0,INSTALLED,False,,True,24.0,,,1656,,False,GOOD
10503,https://www.immoweb.be/en/classified/apartment-block/for-sale/monceau-sur-sambre/6031/10425870,Wallonie,Hainaut,Monceau-sur-Sambre,6031,HOUSE,APARTMENT_BLOCK,299000.0,5.0,245.0,INSTALLED,,-1.0,,,True,90.0,384,4,,GOOD
10504,https://www.immoweb.be/en/classified/house/for-sale/monceau-sur-sambre/6031/10425868,Wallonie,Hainaut,Monceau-sur-Sambre,6031,HOUSE,HOUSE,299000.0,5.0,245.0,INSTALLED,,-1.0,,,True,90.0,384,4,,GOOD
10505,https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10458749,Flanders,West Flanders,Blankenberge,8370,HOUSE,HOUSE,299000.0,4.0,183.0,SEMI_EQUIPPED,True,,True,,,,105,,False,GOOD
10506,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10643539,Flanders,West Flanders,Oostende,8400,HOUSE,HOUSE,299000.0,3.0,133.0,HYPER_EQUIPPED,False,,True,,,,266,,False,AS_NEW
10507,https://www.immoweb.be/en/classified/house/for-sale/lauwe/8930/10621094,Flanders,West Flanders,Lauwe,8930,HOUSE,HOUSE,299000.0,5.0,155.0,INSTALLED,False,,,,True,,264,,False,GOOD
10508,https://www.immoweb.be/en/classified/house/for-sale/antwerp/2018/10652061,Flanders,Antwerp,Antwerp,2018,HOUSE,HOUSE,309000.0,2.0,125.0,INSTALLED,False,,,,,,32,,False,GOOD
10509,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10597189,Flanders,West Flanders,Oostende,8400,HOUSE,HOUSE,310000.0,2.0,154.0,INSTALLED,False,,True,,,,120,,False,AS_NEW
10510,https://www.immoweb.be/en/classified/mansion/for-sale/tournai/7500/10637177,Wallonie,Hainaut,Tournai,7500,HOUSE,MANSION,315000.0,5.0,293.0,INSTALLED,,-1.0,True,36.0,,,307,UNKNOWN,,UNKNOWN
10511,https://www.immoweb.be/en/classified/house/for-sale/sombreffe/5140/10426128,Wallonie,Namur,Sombreffe,5140,HOUSE,HOUSE,325000.0,3.0,160.0,0,,-1.0,True,,True,,1158,4,,
10512,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10649332,Flanders,West Flanders,Oostende,8400,HOUSE,HOUSE,325000.0,2.0,174.0,HYPER_EQUIPPED,False,,True,,,,267,,False,GOOD
10513,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10402294,Flanders,West Flanders,Oostende,8400,HOUSE,HOUSE,325000.0,4.0,182.0,HYPER_EQUIPPED,False,,True,16.0,,,75,,False,AS_NEW
10514,https://www.immoweb.be/en/classified/house/for-sale/ardooie/8850/10637635,Flanders,West Flanders,Ardooie,8850,HOUSE,HOUSE,325000.0,5.0,181.0,INSTALLED,False,,True,,,,166,,False,GOOD
10515,https://www.immoweb.be/en/classified/house/for-sale/kruisem/9750/10591474,Flanders,East Flanders,Kruisem,9750,HOUSE,HOUSE,325000.0,3.0,160.0,INSTALLED,True,,True,27.0,,,119,,False,AS_NEW
10516,https://www.immoweb.be/en/classified/house/for-sale/haneffe%20%28donceel%29/4357/10615184,Wallonie,Liège,Haneffe (Donceel),4357,HOUSE,HOUSE,329000.0,4.0,230.0,,False,,,,,,3000,4,False,TO_BE_DONE_UP
10517,https://www.immoweb.be/en/classified/house/for-sale/avelgem/8580/10623565,Flanders,West Flanders,Avelgem,8580,HOUSE,HOUSE,335000.0,2.0,140.0,INSTALLED,,-1.0,True,10.0,,,0,2,,TO_BE_DONE_UP
10518,https://www.immoweb.be/en/classified/house/for-sale/avelgem/8580/10464464,Flanders,West Flanders,Avelgem,8580,HOUSE,HOUSE,335000.0,2.0,140.0,INSTALLED,,-1.0,True,10.0,,,0,2,,TO_BE_DONE_UP
10519,https://www.immoweb.be/en/classified/house/for-sale/hoegaarden/3320/10442812,Flanders,Flemish Brabant,Hoegaarden,3320,HOUSE,HOUSE,339000.0,3.0,162.0,HYPER_EQUIPPED,False,,,,True,,348,,False,AS_NEW
10520,https://www.immoweb.be/en/classified/villa/for-sale/dolembreux/4140/9759636,Wallonie,Liège,Dolembreux,4140,HOUSE,VILLA,339000.0,4.0,136.0,SEMI_EQUIPPED,False,,True,40.0,True,900.0,1027,,False,GOOD
10521,https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10594423,Flanders,West Flanders,Blankenberge,8370,HOUSE,HOUSE,339000.0,8.0,384.0,HYPER_EQUIPPED,True,,True,,True,,158,,False,AS_NEW
10522,https://www.immoweb.be/en/classified/house/for-sale/berlare/9290/10646559,Flanders,East Flanders,Berlare,9290,HOUSE,HOUSE,339000.0,4.0,189.0,INSTALLED,False,,,,True,100.0,197,,False,GOOD
10523,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/10411111,Flanders,East Flanders,Aalst,9300,HOUSE,HOUSE,339000.0,3.0,190.0,INSTALLED,False,,True,,True,,150,,False,AS_NEW
10524,https://www.immoweb.be/en/classified/house/for-sale/gouvy/6670/10637786,Wallonie,Luxembourg,Gouvy,6670,HOUSE,HOUSE,340000.0,3.0,170.0,0,False,,True,,,,1078,4,False,
10525,https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10639819,Flanders,West Flanders,Waregem,8790,HOUSE,HOUSE,340000.0,3.0,101.0,HYPER_EQUIPPED,False,,True,,True,,151,,False,AS_NEW
10526,https://www.immoweb.be/en/classified/country-cottage/for-sale/finnevaux%20%28houyet%29/5560/10116359,Wallonie,Namur,Finnevaux (Houyet),5560,HOUSE,COUNTRY_COTTAGE,345000.0,3.0,131.0,0,,1.0,True,60.0,True,1500.0,1865,4,False,GOOD
10527,https://www.immoweb.be/en/classified/house/for-sale/bastogne/6600/10651616,Wallonie,Luxembourg,Bastogne,6600,HOUSE,HOUSE,345000.0,3.0,224.0,0,False,,,,,,752,4,False,
